species,p,lon,lat,Presence,bio_15,bio_19,bio_3,bio_4,CST,HII,LUCC,PC,s01,s02,s03,s04,s05,s06,s07,s08
Q.guyavaefolia,0.049161654,97.09487188,29.97866127,0,92,14,45,5903,11,8,21,-0.000158956,-0.025986999,0.017316001,-0.031744,0.033105001,0.059413001,0.002855,-0.002805,0.039620999
Q.guyavaefolia,0.028276304,103.3458944,31.90899934,0,76,21,43,5995,9,14,12,-8.15E-06,0.038353,0.029328,-0.034639999,0.009409,-0.032664999,-0.007214,0.016938999,0.00517
Q.guyavaefolia,0.011677323,103.5532669,34.11467255,0,80,14,38,6987,9,18,31,0.000250749,0.008889,0.013366,-0.012061,0.003759,-0.022511,-0.009285,0.025083,0.003866
Q.guyavaefolia,0.468505561,99.36681673,25.92628317,0,76,65,48,4399,9,18,23,-0.00015564,-0.006753,0.023985,0.004863,-0.053989999,0.037577,0.015592,0.063202001,-0.038213
Q.guyavaefolia,0.061369464,98.45874453,32.30006051,0,97,11,43,6769,11,14,22,-0.000188379,-0.018928999,0.02839,0.051996998,-0.005746,-0.053126,0.043329,-0.021631001,-0.042135
Q.guyavaefolia,0.187827379,98.65558201,27.60988353,0,82,43,44,4838,9,11,21,-0.000528825,-0.010354,0.001267,-0.013108,-0.023009,-0.003505,0.011138,-0.019096,-0.00776
Q.guyavaefolia,0.04377722,100.6054619,31.18874475,0,96,15,43,6361,11,16,32,-0.000347483,0.044438001,-0.054770999,0.028534999,-0.028037,0.031396002,-0.014398,-0.004658,0.018920001
Q.guyavaefolia,0.029272648,102.4825396,32.20029018,0,83,18,45,6201,9,13,32,-0.000426685,0.069789,0.032010999,-0.043912001,0.005495,-0.016703,-0.002969,-0.02163,0.014146
Q.guyavaefolia,0.541399121,101.1410906,27.36033305,0,100,16,49,4616,9,14,44,-0.000368783,-0.016279001,0.020881001,0.03844,0.009822,0.014537,-0.044381998,-0.015211,0.027515
Q.guyavaefolia,0.05529796,102.2034663,29.67545504,0,84,19,35,5914,9,18,12,-0.000247068,0.012653,-0.015499,0.008675,0.024087001,0.010834,0.024698,0.012707,-0.014536
Q.guyavaefolia,0.220778242,99.03349119,25.93433623,0,78,67,48,4409,9,18,21,7.37E-05,-0.004237,0.016735001,0.002556,-0.036575999,0.025327999,0.011578,0.043776002,-0.029626001
Q.guyavaefolia,0.03040568,100.9272756,32.05155286,0,93,18,42,6729,11,13,32,4.71E-05,0.051334001,-0.009351,0.008833,-0.027040999,0.025676001,-0.015514,-0.057378002,0.024013
Q.guyavaefolia,0.282292783,98.94063127,27.3412641,0,85,39,44,4781,9,18,31,0.000147568,-0.015463,0.007523,-0.011812,-0.045414999,0.001548,0.02076,-0.014626,0.002556
Q.guyavaefolia,0.037920054,103.2669296,28.47935496,0,85,38,36,5520,9,14,31,-7.50E-05,-0.000658,0.005387,0.009917,0.017015999,0.002654,-0.017578,-0.004125,-0.024839999
Q.guyavaefolia,0.135060728,102.800105,26.74663006,0,95,24,46,4962,3,22,23,9.77E-05,-0.001677,0.008652,0.011505,0.012935,0.006347,-0.025001001,-0.005735,-0.023613
Q.guyavaefolia,0.033676196,103.1325654,31.7403412,0,79,26,42,6003,11,10,23,8.79E-05,0.043232001,0.027438,-0.034334999,0.009381,-0.02328,-0.001395,0.00552,0.001227
Q.guyavaefolia,0.5266698,99.71527621,27.68995111,0,94,22,45,4972,9,22,22,-0.0002166,-0.028206,0.002347,-0.009284,-0.05438,-0.013366,0.028503001,-0.036525,0.051199999
Q.guyavaefolia,0.149207503,99.02822941,25.131318,0,76,62,48,4359,9,14,22,-0.000191695,-0.001182,0.008668,0.001248,-0.0155,0.012588,0.004909,0.023840999,-0.019678
Q.guyavaefolia,0.422222257,99.34061844,27.05908856,0,87,40,47,4612,9,18,32,-6.73E-05,-0.018629,0.016576,-0.00443,-0.064917997,0.013766,0.02509,0.003229,0.01434
Q.guyavaefolia,0.104980893,99.18606281,29.23721415,0,96,13,44,5753,9,9,22,0.000101512,-0.037774999,-0.049253002,-0.059147999,-0.010978,-0.026021,-0.012405,-0.020091999,-0.046495002
Q.guyavaefolia,0.038121819,97.27500779,30.34809906,0,94,11,44,6074,9,4,32,-0.000325076,-0.033838,0.022596,-0.030642999,0.041152,0.064401999,0.010459,0.000731,0.057379
Q.guyavaefolia,0.048700586,99.50560461,31.3575886,0,97,10,45,6380,9,4,32,0.000478516,0.002952,-0.035619002,0.042096,-0.041499,-0.017921999,-0.053803999,0.007512,0.029175
Q.guyavaefolia,0.288779438,101.313111,29.03474288,0,101,13,46,5509,11,16,21,1.96E-05,-0.00202,-0.029562,0.02926,0.061388001,-0.014681,0.018643999,0.011416,0.016333999
Q.guyavaefolia,0.015708044,98.67033054,33.17587181,0,95,12,40,7289,11,11,33,-0.000111943,-0.006169,0.016062999,0.026163001,-0.004649,-0.030503999,0.025067,-0.014419,-0.041506
Q.guyavaefolia,0.488658458,100.9851922,27.03177309,0,103,14,49,4522,9,18,22,-5.51E-05,-0.014868,0.024733,0.029346,-0.016362,0.024127999,-0.029913001,0.003662,0.022511
Q.guyavaefolia,0.039508976,97.93269856,31.1366284,0,96,10,44,6324,9,8,31,0.000509767,-0.040548,0.023642,0.008413,0.026084,0.011032,0.020925,0.00715,0.045662001
Q.guyavaefolia,0.065722451,100.79707,30.66704756,0,98,12,45,6127,9,5,22,-0.000657991,0.043168001,-0.064545996,0.021199999,-0.005648,0.034182999,0.01486,0.020293999,0.002143
Q.guyavaefolia,0.030241396,99.58015343,32.57167868,0,95,14,41,7037,9,16,52,-0.000106452,0.004748,-0.000227,0.037937999,-0.029304,-0.024103001,-0.017176,-0.025921,-0.002405
Q.guyavaefolia,0.168179035,101.9001683,29.50573704,0,95,27,42,5435,11,14,43,3.54E-06,0.013912,-0.030358,0.018524,0.045947,0.007753,0.036577001,0.024851,-0.013506
Q.guyavaefolia,0.044504687,96.81672325,29.61709777,0,92,15,43,5745,11,2,52,0.000412061,-0.014949,0.010615,-0.021377999,0.019471001,0.037735999,-0.000115,-0.003217,0.019154999
Q.guyavaefolia,0.071804062,96.36937515,29.60898568,0,90,17,44,5606,9,10,21,0.000793605,-0.007052,0.006906,-0.00994,0.010753,0.020355999,0.001428,-0.000594,0.012601
Q.guyavaefolia,0.026798656,99.93545829,30.82663592,0,100,12,44,6254,9,5,32,6.97E-05,0.011069,-0.067061998,0.019965,-0.025192,-0.001396,-0.036580998,0.03912,0.017292
Q.guyavaefolia,0.030115416,97.47137814,31.6354291,0,97,11,43,6538,9,8,31,-0.000139983,-0.027775001,0.036490999,0.022628,0.027162001,-0.006316,0.063683003,-0.005415,0.011265
Q.guyavaefolia,0.150726587,102.5321667,27.6204102,0,94,24,44,4866,9,14,21,0.000378466,-0.004342,0.015395,0.029665001,0.039597001,0.010485,-0.056488,-0.016006,-0.051608998
Q.guyavaefolia,0.224476293,101.4875558,26.70894364,0,97,21,48,4639,7,14,11,-0.000439446,-0.009399,0.020740001,0.026938001,0.002299,0.019764001,-0.039289001,-0.002009,-0.002673
Q.guyavaefolia,0.252020329,100.659225,28.88692362,0,105,7,48,5578,9,10,21,0.000102294,-0.014611,-0.048889998,0.005305,0.031133,-0.040747002,0.035608001,0.002798,0.044945002
Q.guyavaefolia,0.026599813,101.440842,30.87161003,0,94,19,43,6078,9,6,33,0.00048137,0.061753999,-0.039285999,0.00924,0.002974,0.053075999,0.035921,-0.015002,-0.012607
Q.guyavaefolia,0.609301746,100.6486649,27.02795876,0,103,13,49,4521,9,18,22,-4.35E-05,-0.017909,0.026629999,0.022964001,-0.042711001,0.028078999,-0.00989,0.015347,0.033573002
Q.guyavaefolia,0.02173217,104.3140521,33.36699738,0,74,19,38,6547,9,14,22,-9.16E-05,0.008306,0.012391,-0.011224,0.003595,-0.020571999,-0.008204,0.022958999,0.002945
Q.guyavaefolia,0.028287947,101.7696494,31.49324915,0,89,19,44,6228,9,10,21,-0.000372262,0.074643999,-0.003219,-0.014704,-0.002892,0.039145,0.020316999,-0.051858,-0.001336
Q.guyavaefolia,0.020733735,97.93547718,33.90510631,0,97,12,38,7585,11,3,52,-0.00012803,-0.001347,0.006418,0.006053,-1.90E-05,-0.008023,0.009518,-0.003175,-0.017841
Q.guyavaefolia,0.035460506,103.8648532,31.8160777,0,76,25,39,6070,9,18,22,0.000426895,0.01663,0.014015,-0.015597,0.004528,-0.015413,-0.003343,0.009536,0.000916
Q.guyavaefolia,0.215447202,98.93565331,26.98069232,0,86,40,45,4617,3,14,21,-0.000120009,-0.010116,0.011943,-0.003365,-0.041423999,0.01191,0.016201001,0.008943,-0.001837
Q.guyavaefolia,0.019079754,102.7339594,31.89517257,0,83,25,42,6130,9,14,21,-0.000271769,0.061377,0.033555999,-0.044335,0.009854,-0.024417,-0.001521,-0.004616,0.006687
Q.guyavaefolia,0.012328108,102.2464986,32.52477227,0,84,18,44,6434,9,9,31,-5.20E-05,0.061540999,0.031863999,-0.040307999,0.002362,-0.022585999,-0.011217,-0.017689001,0.022011001
Q.guyavaefolia,0.13349551,99.86253847,25.14921426,0,77,57,48,4292,9,14,31,-0.00016305,-0.002253,0.013166,0.002833,-0.024929,0.020595999,0.006579,0.037631001,-0.027762
Q.guyavaefolia,0.051154625,97.81148597,29.93261981,0,93,14,44,5871,11,3,31,0.000800949,-0.042126998,0.005922,-0.051982,0.031477999,0.059190001,-0.017761,-0.006864,0.016551999
Q.guyavaefolia,0.560976744,101.4725861,27.95319143,0,99,13,49,4788,9,18,21,9.42E-05,-0.01455,0.007298,0.043320999,0.044946,-0.0018,-0.041429002,-0.023622001,0.024327001
Q.guyavaefolia,0.008291756,103.3420618,34.06683158,0,81,14,39,7017,9,18,31,0.000199792,0.00993,0.014532,-0.01329,0.004062,-0.024460001,-0.010109,0.026719,0.004581
Q.guyavaefolia,0.215113118,102.0560589,26.90052202,0,96,20,46,4895,9,22,12,-9.23E-06,-0.006998,0.019975999,0.031564999,0.026405999,0.016347,-0.058432002,-0.013819,-0.032382
Q.guyavaefolia,0.084686652,97.90215801,29.18509205,0,86,19,44,5511,9,7,21,0.000292761,-0.027946999,-0.00231,-0.048455998,0.010109,0.031282999,-0.015131,-0.025056999,-0.03136
Q.guyavaefolia,0.201047093,99.14712301,25.61163657,0,84,54,49,4269,9,28,21,-0.00021162,-0.003408,0.017255999,0.003026,-0.035100002,0.026866,0.010661,0.048762999,-0.035858002
Q.guyavaefolia,0.192986369,100.7531693,28.88574935,0,108,9,46,5736,9,14,21,4.93E-05,-0.01076,-0.045400999,0.013836,0.041728999,-0.034644,0.033877,0.007366,0.043166999
Q.guyavaefolia,0.045560885,96.82729243,29.18884525,0,90,17,44,5547,0,2,52,-2.56E-05,-0.005568,0.003693,-0.008726,0.006665,0.013666,-0.000896,-0.001905,0.004222
Q.guyavaefolia,0.047869593,102.8897944,28.86065759,0,89,37,37,5445,9,14,21,-0.000140232,-0.000486,0.003099,0.009112,0.016214,0.001513,-0.012349,-0.002567,-0.017535999
Q.guyavaefolia,0.363320023,99.88601809,25.97568652,0,93,35,48,4296,10,14,21,-0.000148353,-0.008188,0.027589001,0.007437,-0.060919002,0.043636002,0.014885,0.071023002,-0.037927002
Q.guyavaefolia,0.086948864,102.6573218,28.58237966,0,88,29,40,5235,9,22,12,-2.90E-05,-0.002134,0.006697,0.023748999,0.039979,0.003626,-0.033062998,-0.008518,-0.038635999
Q.guyavaefolia,0.211430326,101.6863446,28.94747446,0,98,18,45,5403,9,12,31,-0.000484368,-0.000405,-0.023228001,0.030270999,0.061597001,-0.009127,0.011522,0.009955,0.004786
Q.guyavaefolia,0.028455634,98.24833911,32.81561447,0,95,12,42,7042,11,11,31,-0.00020434,-0.014019,0.028286999,0.041871998,-0.00135,-0.047056001,0.049656998,-0.020802001,-0.05745
Q.guyavaefolia,0.028856216,103.2871085,31.50455587,0,78,27,41,5946,9,18,22,-0.000101871,0.03796,0.021777,-0.027998,0.008208,-0.014223,0.002558,0.000243,-0.002713
Q.guyavaefolia,0.056671653,99.04191477,30.48067764,0,100,7,45,6093,11,9,22,-7.09E-05,-0.031994,-0.035884999,-0.012805,-0.007466,-0.004383,-0.051684,0.032242,0.012366
Q.guyavaefolia,0.039451923,97.75860716,31.17466539,0,98,10,44,6373,9,8,31,-5.97E-05,-0.039976999,0.028453,0.005278,0.032295998,0.018572001,0.030967999,0.00522,0.049656
Q.guyavaefolia,0.045790564,99.28197929,29.76822561,0,100,12,44,5871,11,5,52,6.99E-05,-0.035700001,-0.053865999,-0.049977999,-0.006052,-0.017097,-0.030613,0.008719,-0.035496
Q.guyavaefolia,0.057159398,103.4361273,27.90905579,0,83,28,37,5645,10,18,12,-0.000135702,-0.000607,0.005247,0.008076,0.013215,0.002738,-0.016005,-0.00387,-0.021877
Q.guyavaefolia,0.036183186,99.93512196,31.04371061,0,98,14,43,6317,11,5,33,0.000198728,0.018404,-0.053399999,0.035007998,-0.038957,0.000911,-0.046564002,0.013632,0.028103
Q.guyavaefolia,0.17877157,101.6228932,29.60366574,0,98,19,43,5640,11,14,33,-0.000622659,0.014526,-0.038851999,0.020519,0.051135,0.005373,0.043000001,0.030719999,-0.009753
Q.guyavaefolia,0.071538039,96.74648542,32.58650812,0,97,11,42,6971,12,14,32,0.000653137,-0.007125,0.014962,0.0105,0.008159,-0.008012,0.028945001,-0.003852,-0.011627
Q.guyavaefolia,0.006921001,98.04487935,33.50359683,0,95,11,40,7450,11,11,31,-5.78E-05,-0.003858,0.013042,0.014735,-9.30E-05,-0.018855,0.021949001,-0.008115,-0.035627998
Q.guyavaefolia,0.02984125,101.7927537,30.28855817,0,93,21,42,5839,9,10,33,0.000275492,0.040775001,-0.033863999,0.008757,0.026788,0.037308,0.051536001,0.012285,-0.027804
Q.guyavaefolia,0.445980489,99.75036226,27.81042762,0,94,22,46,5013,9,21,32,6.76E-05,-0.028206,0.002347,-0.009284,-0.05438,-0.013366,0.028503001,-0.036525,0.051199999
Q.guyavaefolia,0.376504898,100.6377354,28.19716769,0,103,11,48,5143,9,10,21,0.000272369,-0.023661001,-0.010426,0.016809,0.004817,-0.025730999,0.010125,-0.031003,0.077371001
Q.guyavaefolia,0.167794004,100.6694658,29.71457778,0,106,10,45,5956,11,7,33,-0.001120787,0.005732,-0.074501999,0.005409,0.027718,-0.016785,0.037397999,0.049192,0.005874
Q.guyavaefolia,0.007675385,96.74763103,32.88698856,0,97,10,41,7094,9,14,32,-3.45E-05,-0.002387,0.005752,0.004192,0.002621,-0.003734,0.010743,-0.001595,-0.006296
Q.guyavaefolia,0.263528466,101.6500119,26.48244535,0,99,20,48,4602,9,14,22,-0.000237864,-0.005937,0.015921,0.020305,0.006195,0.014793,-0.033762999,-0.002937,-0.011398
Q.guyavaefolia,0.034700539,97.53375152,31.19798239,0,96,12,43,6387,9,8,31,8.91E-05,-0.038098998,0.031399,0.002564,0.036336999,0.024738999,0.038056001,0.003742,0.052198
Q.guyavaefolia,0.1606576,102.6792666,26.54419064,0,98,28,47,4674,9,14,33,-9.23E-05,-0.001939,0.00968,0.012353,0.012681,0.007331,-0.026772,-0.005738,-0.023952
Q.guyavaefolia,0.01835434,100.0221419,32.64550558,0,94,16,41,7112,11,10,52,0.000305638,0.008229,-0.002173,0.021143001,-0.020377999,-0.007996,-0.014965,-0.020679999,0.003987
Q.guyavaefolia,0.077843159,102.027878,29.2545788,0,87,20,42,5364,9,8,21,8.49E-05,0.007605,-0.018650999,0.017332001,0.040128,0.003548,0.020235,0.015314,-0.011608
Q.guyavaefolia,0.457028419,99.97798367,27.57018479,0,99,20,46,4911,9,14,32,-0.000182637,-0.026255,0.010811,0.002197,-0.055528998,-0.001257,0.021273,-0.021617001,0.059416
Q.guyavaefolia,0.02759945,101.2813682,30.51861476,0,96,14,44,6036,9,9,32,0.000416472,0.046844002,-0.056940001,0.01599,0.014721,0.041017,0.043228999,0.020692,-0.014586
Q.guyavaefolia,0.002163667,103.115593,34.34931896,0,82,12,39,7114,9,10,31,-0.000176709,0.00501,0.007454,-0.006626,0.00201,-0.012066,-0.005022,0.013192,0.002085
Q.guyavaefolia,0.020345829,100.5444484,32.34124374,0,94,17,42,7009,11,10,32,-0.00034299,0.031883001,-0.009954,0.019554,-0.030117,0.01172,-0.022971001,-0.043644,0.020985
Q.guyavaefolia,0.170120165,99.49645281,28.91545844,0,97,15,45,5669,3,5,21,0.000314136,-0.035794999,-0.044183999,-0.0526,-0.019453,-0.040105,0.011631,-0.041140001,-0.027272999
Q.guyavaefolia,0.023898061,103.4773839,33.96189728,0,79,14,40,6967,9,22,31,4.56E-06,0.015085,0.021136999,-0.019983999,0.006016,-0.036308002,-0.014911,0.038702998,0.007656
Q.guyavaefolia,0.120935433,98.20785373,27.94072766,0,82,48,44,4890,9,8,21,-0.000541982,-0.00765,-0.001498,-0.013185,-0.009835,-0.002703,0.003678,-0.016741,-0.01418
Q.guyavaefolia,0.140140936,101.5191082,29.54868999,0,99,16,44,5667,9,14,21,0.000270184,0.014526,-0.038851999,0.020519,0.051135,0.005373,0.043000001,0.030719999,-0.009753
Q.guyavaefolia,0.012910051,97.20489804,32.71475184,0,97,11,42,6985,11,10,33,0.000229001,-0.008901,0.018804001,0.016659001,0.007786,-0.016119,0.037039999,-0.007203,-0.023212999
Q.guyavaefolia,0.198734418,98.46819544,28.12703603,0,78,40,42,5055,11,11,31,0.000284733,-0.017441999,-0.005456,-0.030187,-0.019644,-0.006566,0.006646,-0.03703,-0.031509001
Q.guyavaefolia,0.007933383,103.3924491,34.22621178,0,81,17,38,6878,11,14,32,-0.000211278,0.00993,0.014532,-0.01329,0.004062,-0.024460001,-0.010109,0.026719,0.004581
Q.guyavaefolia,0.061603375,102.2488031,30.06102246,0,81,26,37,5799,11,18,21,-0.000470166,0.023459001,-0.016811,0.004931,0.020478001,0.021242,0.032931998,0.007955,-0.020749001
Q.guyavaefolia,0.183946639,101.4431055,29.43653497,0,97,13,45,5595,9,14,21,4.74E-05,0.013814,-0.047014002,0.020741001,0.052762002,0.001158,0.047345001,0.035737999,-0.00408
Q.guyavaefolia,0.150261238,98.52443755,25.46447234,0,76,77,48,4355,9,22,12,0.00024273,-0.001064,0.007347,0.000905,-0.01318,0.010274,0.004352,0.01922,-0.015849
Q.guyavaefolia,0.004338519,102.4667313,33.29518362,0,83,16,43,6809,9,14,31,2.11E-06,0.025783001,0.02266,-0.024532,0.004486,-0.030270999,-0.013192,0.017165,0.013249
Q.guyavaefolia,0.140407741,99.9701225,25.1400612,0,78,55,48,4283,9,17,31,8.76E-05,-0.002322,0.013547,0.003112,-0.025222,0.021095,0.006251,0.03822,-0.027751001
Q.guyavaefolia,0.092813864,102.5306854,28.432332,0,87,23,41,5174,9,14,22,-0.000192454,-0.002943,0.009225,0.027826,0.045077,0.005098,-0.042266,-0.011642,-0.046193998
Q.guyavaefolia,0.048620768,98.47999592,30.80676942,0,99,8,45,6170,9,7,31,-0.00058384,-0.042300999,-0.001104,-0.011059,0.014801,0.015569,-0.023096999,0.017863,0.036809999
Q.guyavaefolia,0.118722871,98.60547773,29.21184359,0,88,17,44,5583,9,10,21,3.01E-05,-0.039388999,-0.025398999,-0.067818001,-0.007656,0.001324,-0.017379999,-0.041517999,-0.063992999
Q.guyavaefolia,0.096632816,97.57077141,29.63437364,0,91,15,45,5704,9,7,22,-0.000964974,-0.032742001,0.005255,-0.049329001,0.024232,0.052191,-0.014727,-0.015047,-0.00172
Q.guyavaefolia,0.008316719,102.2375778,32.74263934,0,85,18,44,6537,5,10,31,-0.000155623,0.053884,0.031505,-0.038105998,0.002774,-0.027233001,-0.013668,-0.008928,0.022212001
Q.guyavaefolia,0.035606857,97.04114082,30.64261533,0,96,11,44,6244,11,4,32,-4.89E-06,-0.028425001,0.025897,-0.015714001,0.037836999,0.048843998,0.024904,0.002583,0.057379
Q.guyavaefolia,0.024760205,101.4181963,30.69669337,0,94,17,43,6064,9,6,32,0.000550461,0.055920999,-0.044778999,0.01134,0.010576,0.049950998,0.043113999,2.20E-05,-0.017526999
Q.guyavaefolia,0.025918135,101.4289135,30.88343466,0,94,19,43,6104,9,6,52,0.000167317,0.061753999,-0.039285999,0.00924,0.002974,0.053075999,0.035921,-0.015002,-0.012607
Q.guyavaefolia,0.255668223,98.91841889,27.02115312,0,81,60,46,4563,3,14,23,-0.000569993,-0.010116,0.011943,-0.003365,-0.041423999,0.01191,0.016201001,0.008943,-0.001837
Q.guyavaefolia,0.012596842,98.51851837,33.05522053,0,96,12,40,7172,11,11,32,2.15E-06,-0.006169,0.016062999,0.026163001,-0.004649,-0.030503999,0.025067,-0.014419,-0.041506
Q.guyavaefolia,0.079074584,102.3136945,28.64954828,0,93,25,42,5184,9,18,32,-0.000104023,-0.001514,0.002247,0.022129999,0.038839001,0.001636,-0.022677001,-0.00493,-0.027305
Q.guyavaefolia,0.017028511,103.0194999,30.8123387,0,83,33,39,5827,9,10,32,-0.000325733,0.014989,0.00272,-0.005938,0.004059,0.005948,0.008822,-0.00476,-0.007986
Q.guyavaefolia,0.018125454,102.3560983,31.99504202,0,85,22,42,6236,11,12,32,-0.000128361,0.070961997,0.027550999,-0.040669002,0.005758,-0.006477,0.00381,-0.027805001,0.007749
Q.guyavaefolia,0.03474202,98.97868879,29.87279825,0,99,9,45,5895,9,10,31,0.00012111,-0.038401,-0.045097001,-0.047669999,-0.002583,-0.004085,-0.041986998,0.013848,-0.026974
Q.guyavaefolia,0.322331131,101.5035927,27.22793135,0,102,17,48,4644,5,10,32,0.000610438,-0.01133,0.022372,0.038385998,0.022902001,0.017983999,-0.059358999,-0.014998,-0.009181
Q.guyavaefolia,0.030775608,101.4025884,31.49859289,0,91,18,44,6364,9,10,21,0.000295474,0.070900001,-0.018211,0.000831,-0.013908,0.047049001,0.01152,-0.053622998,0.007604
Q.guyavaefolia,0.336732507,101.5830525,28.32614864,0,97,13,48,4936,9,18,31,-7.47E-05,-0.009449,-0.003,0.041370999,0.061420999,-0.006861,-0.028926,-0.01457,0.008121
Q.guyavaefolia,0.101158738,97.49698352,30.64279545,0,96,10,46,6215,9,12,21,-0.000916457,-0.037879001,0.027202999,-0.018012,0.042165998,0.051415998,0.022918001,0.004221,0.063634999
Q.guyavaefolia,0.047919586,101.0685462,30.97003105,0,94,11,46,6172,7,14,21,-0.000145879,0.05407,-0.053403001,0.019157,-0.00817,0.045651,0.018209999,-0.002544,0.000811
Q.guyavaefolia,0.033495374,103.8385617,31.64473284,0,81,23,36,6282,9,22,32,-0.000256991,0.01663,0.014015,-0.015597,0.004528,-0.015413,-0.003343,0.009536,0.000916
Q.guyavaefolia,0.372429043,99.2735335,27.10542068,0,90,34,46,4693,9,18,21,0.000493976,-0.016008999,0.013594,-0.006467,-0.056125998,0.010581,0.022896999,0.000286,0.006807
Q.guyavaefolia,0.104071178,96.4565228,29.40476233,0,92,15,44,5651,11,6,43,-0.000115346,-0.003554,0.003386,-0.005232,0.005239,0.01014,0.000384,-0.000473,0.005465
Q.guyavaefolia,0.499086678,101.2072036,28.37740126,0,101,11,49,5014,9,18,21,0.000205785,-0.014074,-0.010646,0.035417002,0.048675001,-0.017222,-0.010241,-0.016953001,0.043582998
Q.guyavaefolia,0.076632366,101.3957684,31.041406,0,91,14,45,6164,9,10,21,-0.001046988,0.066390999,-0.032793,0.006759,-0.003865,0.053592,0.02789,-0.029846,-0.006305
Q.guyavaefolia,0.022078836,96.98441412,31.28296356,0,97,10,44,6559,9,8,31,0.000169883,-0.023724001,0.02857,0.003869,0.029944999,0.019027,0.043310001,0.000207,0.034316
Q.guyavaefolia,0.04940309,98.93345442,31.68877212,0,99,10,44,6494,11,6,32,0.000542131,-0.014948,0.000634,0.052526001,-0.027564,-0.041763,-0.018159,-0.008371,0.008275
Q.guyavaefolia,0.285038054,100.0769527,25.7030574,0,94,35,49,4187,9,14,21,-0.000161346,-0.00656,0.025281001,0.007228,-0.052746002,0.040392999,0.01185,0.067432001,-0.039041001
Q.guyavaefolia,0.072761282,100.7935637,30.01892298,0,103,11,45,5983,9,13,32,0.000271632,0.017558999,-0.072953001,0.012402,0.029065,0.000345,0.042240001,0.052056,-0.001305
Q.guyavaefolia,0.028844094,103.3339345,31.44489278,0,78,27,40,5937,9,14,22,-0.000556635,0.028794,0.018795,-0.022938,0.006761,-0.015033,4.30E-05,0.004382,-0.001481
Q.guyavaefolia,0.143887609,98.54750174,25.575037,0,75,80,48,4361,9,22,11,-0.000154455,-0.001064,0.007347,0.000905,-0.01318,0.010274,0.004352,0.01922,-0.015849
Q.guyavaefolia,0.00741384,101.2954646,32.57201169,0,91,17,43,6837,9,10,32,-0.000178109,0.040146999,0.003763,-0.004257,-0.014533,0.011802,-0.010337,-0.042371001,0.018201999
Q.guyavaefolia,0.264848381,101.7158599,28.18372709,0,99,18,46,5073,9,18,31,7.57E-05,-0.009224,0.006304,0.044064,0.060970001,0.000562,-0.04803,-0.019192001,-0.011968
Q.guyavaefolia,0.005177805,102.7932926,34.04100581,0,84,15,40,6975,9,15,31,-0.000408992,0.008078,0.010998,-0.010164,0.002889,-0.017548,-0.007328,0.017888,0.00379
Q.guyavaefolia,0.036570176,97.10722592,30.70131714,0,94,12,43,6225,9,4,32,0.000162701,-0.033553999,0.027496001,-0.017193001,0.041209999,0.051681999,0.025371,0.003229,0.062238
Q.guyavaefolia,0.027984044,99.30532472,30.5764108,0,100,11,44,6137,11,5,32,0.000370776,-0.018432001,-0.054313,-0.002681,-0.017558999,-0.012842,-0.052301001,0.041692998,0.00967
Q.guyavaefolia,0.090189427,101.8756932,31.82265917,0,87,12,46,6124,9,22,22,-0.000659925,0.075162999,0.003467,-0.018849,-0.005321,0.031341001,0.01241,-0.055874001,0.006136
Q.guyavaefolia,0.161113918,98.12296311,28.51498421,0,84,27,43,5271,9,6,21,-0.000547668,-0.021966999,-0.007946,-0.040954001,-0.010444,0.001961,-0.003091,-0.038178001,-0.045740999
Q.guyavaefolia,0.045114346,99.36621029,31.15669174,0,100,10,44,6343,9,4,32,-0.000245721,-0.008292,-0.035822999,0.032120001,-0.032997999,-0.019524001,-0.054375999,0.020871,0.027904
Q.guyavaefolia,0.018236613,96.4060932,32.16640268,0,98,12,42,6899,11,12,22,-9.84E-05,-0.004561,0.009297,0.004654,0.006214,-0.001509,0.016744001,-0.001174,-0.002151
Q.guyavaefolia,0.049943402,102.2497453,30.4999268,0,82,22,38,5911,11,18,22,-0.000303946,0.039994001,-0.014597,-0.001359,0.017052,0.032749001,0.039239999,-0.005117,-0.026389999
Q.guyavaefolia,0.203899726,100.6775762,28.68794593,0,108,10,46,5666,11,10,21,-0.000257095,-0.018015999,-0.039662,0.007589,0.026882,-0.040821999,0.030503999,-0.009793,0.05604
Q.guyavaefolia,0.481486648,101.2173069,27.77162612,0,99,13,49,4734,9,22,31,-0.000205766,-0.017306,0.011571,0.040378001,0.026656,0.001442,-0.037983,-0.023846,0.03977
Q.guyavaefolia,0.293060273,99.94820626,25.96093621,0,84,49,48,4321,3,14,11,-5.57E-05,-0.008362,0.027798999,0.008539,-0.059774999,0.043756999,0.012833,0.069794998,-0.035004001
Q.guyavaefolia,0.202437282,101.8755969,26.23479351,0,99,21,47,4581,9,22,32,-0.000415453,-0.001431,0.005276,0.006158,0.003304,0.004481,-0.011651,-0.001375,-0.006941
Q.guyavaefolia,0.470610738,100.5681435,27.44785312,0,97,18,49,4629,9,18,22,-0.000125312,-0.023057999,0.013989,0.023737,-0.022693999,0.003194,-0.00665,-0.018382,0.068544
Q.guyavaefolia,0.024387471,103.1639102,31.87176978,0,78,19,43,6002,11,10,21,-0.000544684,0.046867002,0.032574002,-0.039801002,0.01036,-0.033131,-0.006162,0.012657,0.005891
